Company,Inches,RAM,Memory,OpSys,Weights,Price,X_res,Y_res,Gaming,Touchscreen,ppi,Cpu Brand,Gpu brand
Lenovo,13.3,8,512,Chrome OS,7,529,1920,1080,0,1,165.6321181,Intel Core i3,Intel 
HP,14,16,256,Windows,3.26,205,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Lenovo,14,16,1024,Windows,3,464.01,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,16,16,1000,Windows,4.12,748.9,1920,1080,0,0,137.6816981,Intel Core i7,Intel 
Lenovo,15.6,16,512,Windows,3.75,799.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP Tuners,14,8,128,Windows,3.2,319,1366,768,0,0,111.9352036,Celeron Processor,Intel 
Dell,12.5,16,256,Windows,2.97,963.9260148,1920,1080,0,1,176.2325736,Intel Core i7,Intel 
Lenovo,15.6,16,512,Windows,4.85,868.99,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Acer,16,32,1024,Windows,5.29,2999.99,2560,1600,1,0,188.6796226,Intel Core i9,Intel 
Acer,15.6,20,512,Windows,3.97,499.99,1920,1080,0,0,141.2119981,AMD Processor,AMD
Lenovo,15.6,16,1024,Windows,5.44,963.9260148,1920,1080,0,1,141.2119981,AMD Processor,AMD
Dell,14,16,256,Windows,3,246.98,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
HP,12.5,8,256,Windows,2.93,203.4,1920,1080,0,0,176.2325736,Intel Core i5,Intel 
Lenovo,14,16,512,Windows,3.41,388,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Dell,15.6,8,128,Windows,1,495,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,8,512,Windows,6.98,718.88,1920,1080,1,0,141.2119981,AMD Processor,AMD
Lenovo,14,20,128,Others/Linux/Mac OS,4.69,379,1366,768,0,0,111.9352036,Intel Core i3,Intel 
HP,15.6,8,128,Windows,3.96,324.91,1366,768,0,0,100.4546699,Pentium Processor,Intel 
Lenovo,15.6,8,256,Windows,4.4,269.29,1366,768,0,0,100.4546699,Intel Core i3,Intel 
HP,14,4,64,Windows,3.84,199.99,1366,768,0,0,111.9352036,Celeron Processor,Intel 
Microsoft,13.5,8,128,Windows,2.79,739.99,2256,1504,0,0,200.8425599,Intel Core i5,Intel 
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,11.6,4,32,Chrome OS,2.6,299.99,1366,768,0,1,135.0942112,Celeron Processor,Intel 
HP,17.3,16,1024,Windows,4.96,1051.53,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
Microsoft,15.6,16,512,Windows,6.6,1839.62,1920,1080,0,1,141.2119981,Intel Core i7,NVIDIA
Lenovo,15.6,8,512,Windows,5.94,840,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
Acer,14,4,64,Chrome OS,1,148,1366,768,0,0,111.9352036,Celeron Processor,Intel 
GIGABYTE,17.3,32,1024,Windows,10.18,2049,1920,1080,0,0,127.3356746,Intel Core i7,NVIDIA
Lenovo,13,16,512,Windows,3.6,1417.38,1920,1080,0,0,169.4543977,Intel Core i7,Intel 
Lenovo,15.6,32,1024,Windows,3.75,1299,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Lenovo,15.6,4,128,Windows,27.9,223.99,1920,1080,0,0,141.2119981,Other Intel Processor,Intel 
MSI,17.3,64,2048,Windows,7.28,4299,1920,1080,1,0,127.3356746,Intel Core i9,NVIDIA
Lenovo,11.6,4,32,Chrome OS,11.6,67.99,1920,1080,0,0,189.9057905,Intel Core i7,Intel 
MSI,17.3,64,4096,Windows,6,963.9260148,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
LG,16,16,256,Windows,2.64,1179.86,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
LG,16,16,256,Windows,2.62,1107.99,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
Acer,15.6,8,256,Windows,5.2,367.5,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Dell,13.3,8,512,Windows,4.37,963.9260148,1920,1080,0,1,165.6321181,Intel Core i7,Intel 
HP,15.6,8,256,Windows,3.95,445,1920,1080,0,1,141.2119981,Intel Core i3,Intel 
Lenovo,15.6,4,128,Windows,5.19,211.95,1366,768,0,0,100.4546699,AMD Processor,Intel 
ASUS,15.6,32,1024,Windows,4.63,1776.19,1920,1080,0,0,141.2119981,AMD Processor,NVIDIA
MSI,17.3,16,512,Windows,7.49,1389,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Lenovo,15.6,4,32,Chrome OS,4.4,328,1920,1080,0,1,141.2119981,Intel Core i3,Intel 
Dell,14,8,256,Windows,3.42,669,1366,768,0,1,111.9352036,Intel Core i7,Intel 
HP,14,2,512,Others/Linux/Mac OS,4.85,89.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
ASUS,14,32,1024,Windows,2.23,959.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
HP,16,16,512,Windows,4.3,1349.99,3840,2160,0,0,275.3633963,Intel Core i7,Intel 
HP Tuners,15.6,32,512,Windows,5.06,734.99,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
HP,15.6,16,512,Windows,4.1,849,1920,1080,0,1,141.2119981,AMD Processor,AMD
MSI,15.6,32,1024,Windows,8,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,17.3,32,1024,Windows,5.6,1449,1920,1080,0,1,127.3356746,Intel Core i7,Intel 
ASUS,15.6,8,256,Windows,4.8,736.99,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
LG,16,16,2048,Windows,3.3,1729.31,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
Dell,14,16,256,Windows,2.93,1265.21,2560,1600,0,1,215.6338544,Intel Core i5,Intel 
ASUS,15.6,16,512,Windows,7.76,1147.2,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
MSI,15.6,16,1024,Windows,9.75,1584.19,2560,1440,1,0,188.2826641,Intel Core i7,NVIDIA
HP,14,8,256,Windows,4.65,865.82,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
ASUS,14,8,64,Chrome OS,3.3,514.46,1920,1080,0,1,157.3505121,Intel Core i7,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,8,512,Windows,3.88,691.8,1920,1080,0,0,141.2119981,AMD Processor,AMD
ASUS,14,8,256,Chrome OS,6.01,769.99,1920,1200,1,0,161.7253908,Intel Core i5,NVIDIA
HP,17.3,32,1024,Windows,8,963.9260148,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
HP,14,16,1024,Windows,2.9,1999,1920,1080,0,1,157.3505121,Intel Core i7,Intel 
Dell,15.6,8,256,Windows,4.4,399,1920,1080,0,1,141.2119981,AMD Processor,AMD
HP,13.3,8,512,Windows,2.86,727.99,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
Lenovo,14.5,32,1024,Windows,6.1,1199.99,1920,1080,0,1,151.9246324,AMD Processor,NVIDIA
HP,17.3,32,1024,Windows,8,963.9260148,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
HP,14,4,32,Windows,3.17,254,1366,768,0,0,111.9352036,Celeron Processor,Intel 
HP Tuners,11.6,4,32,Chrome OS,2.98,179,1366,768,0,0,135.0942112,Celeron Processor,Intel 
MSI,14,16,512,Windows,4.64,963.9260148,1920,1080,1,0,157.3505121,Intel Core i7,NVIDIA
HP,14,4,128,Windows,1.47,169,1366,1080,0,0,124.383295,Intel Core i7,AMD
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,14.5,32,1024,Windows,3.5,2099.99,1920,1080,0,0,151.9246324,Intel Core i9,NVIDIA
Acer,14,16,512,Windows,2.76,679.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
ASUS,14,4,128,Chrome OS,3.32,209,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Dell,14,8,256,Windows,3.35,819,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
HP,14,4,64,Chrome OS,3.3,214,1366,768,0,1,111.9352036,Celeron Processor,Intel 
Lenovo,15.6,8,256,Windows,4.84,778,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
ASUS,14,16,1024,Windows,3,1406.47,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
LG,16,32,2048,Windows,2.64,1749,2560,1600,0,0,188.6796226,Intel Core i7,NVIDIA
HP,15.6,32,1024,Windows,8,963.9260148,1920,1080,1,0,141.2119981,Intel Core i5,NVIDIA
HP,15.6,8,512,Windows,3.8,495,1366,768,0,1,100.4546699,Intel Core i7,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Lenovo,14,8,256,Windows,3,1337.63,1920,1080,0,1,157.3505121,Intel Core i5,Intel 
ASUS,14,4,64,Others/Linux/Mac OS,4.37,191.52,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,4.85,969.99,1920,1080,1,0,127.3356746,Intel Core i7,NVIDIA
Lenovo,14,8,512,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,1,157.3505121,AMD Processor,Intel 
Lenovo,15.6,4,64,Chrome OS,4.4,238,1920,1080,0,1,141.2119981,Intel Core i3,Intel 
Lenovo,15.6,8,64,Others/Linux/Mac OS,4.37,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
HP,11.6,4,512,Others/Linux/Mac OS,4.37,214.88,1920,1080,0,1,189.9057905,Celeron Processor,Intel 
Acer,14,16,512,Others/Linux/Mac OS,4.37,679.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Dell,16,32,2048,Others/Linux/Mac OS,4.37,1574.99,1920,1080,0,0,137.6816981,Intel Core i7,Intel 
Lenovo,15.6,16,1024,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Panasonic,15.4,8,240,Others/Linux/Mac OS,4.37,570.01,1920,1080,0,0,143.0459201,Intel Core i5,Intel 
HP,15.6,16,256,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
ASUS,14,4,128,Others/Linux/Mac OS,4.37,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Lenovo,14,8,512,Others/Linux/Mac OS,4.37,963.9260148,1920,1080,0,1,157.3505121,AMD Processor,Intel 
Acer,15.6,32,32,Others/Linux/Mac OS,4.37,299.98,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
SAMSUNG,13.3,8,256,Others/Linux/Mac OS,4.37,816.48,1920,1080,0,0,165.6321181,Intel Core i5,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Others/Linux/Mac OS,4.37,399.99,1920,1080,0,0,157.3505121,Pentium Processor,Intel 
HP,15.6,16,256,Windows,5.45,839.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Lenovo,14,4,64,Chrome OS,2.65,245,1920,1080,0,1,157.3505121,Intel Core i7,Intel 
Dell,15.6,32,1024,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,15.6,32,512,Windows,4.18,2999.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Acer,16,32,1024,Windows,5.29,2999.99,2560,1600,1,0,188.6796226,Intel Core i9,Intel 
Microsoft,15,8,512,Windows,3.4,1499.99,2496,1664,0,0,199.9879107,AMD Processor,AMD
MSI,15.6,16,512,Windows,4.63,1199.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,15.6,8,256,Windows,1,436.98,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
Lenovo,14,8,512,Windows,2.86,689,1920,1080,0,1,157.3505121,Intel Core i7,Intel 
HP,17.3,8,256,Windows,4.84,599.99,1600,900,0,1,106.1130621,Intel Core i3,Intel 
HP,14,4,64,Chrome OS,4.54,149.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
ASUS,14,32,1024,Windows,3.09,2199.99,3840,2400,0,0,323.4507817,Intel Core i9,Intel 
HP,15.6,32,1024,Windows,3.75,963.9260148,1920,1080,0,0,141.2119981,AMD Processor,AMD
LG,16,16,1024,Windows,2.64,1499,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
LG,16,16,3072,Windows,7,1969.99,2560,1600,0,1,188.6796226,Intel Core i7,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
HP,15.6,8,256,Windows,3.75,599.36,1366,768,0,0,100.4546699,Intel Core i3,Intel 
Dell,15.6,32,1024,Windows,6,1299,1920,1080,0,1,141.2119981,AMD Processor,AMD
LG,16,16,1024,Windows,2.62,968.99,2560,1600,0,0,188.6796226,Intel Core i7,Intel 
Dell,15.6,8,256,Windows,5.39,799.49,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
Lenovo,11.6,4,32,Chrome OS,2.47,284.27,1366,768,0,0,135.0942112,Intel Core i7,AMD
GIGABYTE,15.6,16,1024,Windows,9.26,1799.99,2560,1440,0,0,188.2826641,Intel Core i7,NVIDIA
Acer,15.6,8,256,Windows,1,479.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
HP,14,4,32,Windows,3.24,269.99,1366,768,0,0,111.9352036,Celeron Processor,Intel 
Dell,14,8,256,Windows,6,963.9260148,1920,1080,0,0,157.3505121,AMD Processor,AMD
Dell,15.6,16,512,Windows,8,699.89,1920,1080,0,0,141.2119981,AMD Processor,AMD
Dell,15.6,32,1024,Windows,8,963.9260148,1920,1080,0,1,141.2119981,AMD Processor,NVIDIA
HP,17.3,32,512,Windows,7,963.9260148,1920,1080,0,0,127.3356746,Intel Core i5,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Dell,13.3,8,256,Windows,4.5,963.9260148,1920,1080,0,0,165.6321181,Intel Core i5,Intel 
Acer,14,8,256,Windows,3.2,459,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
ASUS,14,4,64,Windows,3.3,315,1366,768,0,1,111.9352036,Celeron Processor,Intel 
HP,12.3,8,128,Windows,5.24,799.99,1920,1280,0,1,187.60592,Intel Core i5,Intel 
Lenovo,15.6,16,1024,Windows,7,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
LG,17,32,2048,Windows,2.98,1793.72,2560,1600,0,0,177.5808213,Intel Core i7,Intel 
Lenovo,11.6,8,128,Windows,3.39,519,1366,768,0,1,135.0942112,Celeron Processor,Intel 
Dell,17,16,1024,Windows,5.67,2098,1900,1200,0,0,132.1894415,Intel Core i7,NVIDIA
MSI,16,16,1024,Windows,7.56,1752.78,2560,1600,1,0,188.6796226,Intel Core i7,NVIDIA
MSI,15.6,16,512,Windows,4.1,1299.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,15.6,32,1000,Windows,3.75,699.99,1366,768,0,0,100.4546699,Intel Core i5,Intel 
MSI,15.6,32,1024,Windows,8,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ROKC,14,12,512,Windows,3.31,469.99,1920,1080,0,0,157.3505121,Intel Core i3,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Lenovo,15.6,8,256,Windows,4.07,963.9260148,1366,768,0,1,100.4546699,Intel Core i3,Intel 
Lenovo,16,32,1024,Windows,11,963.9260148,2560,1600,1,0,188.6796226,AMD Processor,NVIDIA
Dell,15,32,512,Windows,6.69,963.9260148,3840,2160,0,0,293.720956,Intel Core i7,Intel 
HP,12.3,8,128,Windows,5.24,799.99,1920,1280,0,1,187.60592,Intel Core i5,Intel 
ASUS,16,8,512,Windows,3.2,727.32,1920,1200,0,0,141.509717,Intel Core i5,Intel 
Acer,12,8,512,Chrome OS,3.09,249.99,1366,912,0,1,136.8723046,Celeron Processor,Intel 
Dell,15.6,16,1024,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,13.3,8,256,Windows,2.51,802.99,1920,1080,0,0,165.6321181,Intel Core i5,Intel 
Acer,15.6,2,16,Chrome OS,4.2,104.99,1366,768,0,0,100.4546699,Celeron Processor,Intel 
Acer,14,8,512,Windows,7,963.9260148,1920,1080,0,0,157.3505121,Intel Core i5,Intel 
Acer,11.6,32,32,Chrome OS,4,229,1366,768,0,1,135.0942112,Intel Core i7,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
MSI,17.3,16,1024,Windows,4.8,583.75,1920,1080,1,0,127.3356746,Intel Core i5,NVIDIA
MSI,15.6,16,512,Windows,3.75,1252.84,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
HP,13.3,16,1024,Windows,8,1099,1920,1080,0,1,165.6321181,Intel Core i7,NVIDIA
Dell,13.3,16,256,Windows,3.64,1745.99,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
Lenovo,14,4,128,Windows,3.31,159.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Acer,14,8,128,Chrome OS,5.16,399.99,1920,1080,0,0,157.3505121,Pentium Processor,Intel 
LG,17,16,1024,Chrome OS,3.42,1599.37,1920,1080,0,0,129.5827747,Intel Core i7,Intel 
MSI,17.3,16,512,Windows,4.07,1473.89,1920,1080,1,0,127.3356746,Intel Core i7,Intel 
ASUS,14,4,128,Windows,11,249.99,1920,1080,0,0,157.3505121,Celeron Processor,NVIDIA
Lenovo,15.6,16,1024,Windows,6.69,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Dell,15.6,16,512,Windows,5.24,963.9260148,1920,1080,0,1,141.2119981,Intel Core i5,Intel 
MSI,15.6,16,1024,Windows,3.2,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
HP,14,16,512,Chrome OS,3.09,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Lenovo,17.3,12,256,Windows,8,963.9260148,1920,1080,0,0,127.3356746,Intel Core i7,Intel 
Lenovo,15.6,8,64,Windows,2.51,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Lenovo,14,8,256,Chrome OS,4.2,1337.63,1920,1080,0,1,157.3505121,Intel Core i5,Intel 
Lenovo,14,8,512,Windows,7,963.9260148,1920,1080,0,1,157.3505121,AMD Processor,Intel 
Acer,15.6,16,512,Chrome OS,4,831.9,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
ASUS,15.6,16,1024,Chrome OS,5.59,963.9260148,1920,1080,1,0,141.2119981,Intel Core i7,Intel 
Dell,15.6,16,256,Windows,5.4,1419.62,1920,1080,0,0,141.2119981,Intel Core i7,NVIDIA
GIGABYTE,14,16,1024,Windows,4.8,1699,1920,1080,0,0,157.3505121,Intel Core i7,NVIDIA
ASUS,13.3,32,1024,Chrome OS,4.4,1399.99,1920,1080,0,0,165.6321181,Intel Core i7,Intel 
ASUS,14,4,1,Windows,4.96,963.9260148,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
ASUS,14,8,512,Windows,4,959.99,1920,1080,1,0,157.3505121,AMD Processor,Intel 
Lenovo,14,16,512,Windows,3.75,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Acer,15.6,32,32,Windows,8,299.98,1920,1080,0,0,141.2119981,Celeron Processor,NVIDIA
Acer,14,16,1024,Windows,7.5,1399.99,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Acer,15.6,8,128,Windows,2.65,749.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,8,64,Others/Linux/Mac OS,4.37,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Lenovo,15.6,16,1024,Windows,4.08,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,15.6,8,128,Windows,5.45,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,14,4,64,Windows,10,963.9260148,1920,1080,0,1,157.3505121,Intel Core i7,NVIDIA
ASUS,15.6,32,512,Windows,4.46,2999.99,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,11.6,4,512,Windows,10,963.9260148,1920,1080,0,0,189.9057905,Intel Core i7,NVIDIA
Dell,15.6,32,1000,Windows,8,2588,1920,1080,0,0,141.2119981,Intel Core i9,Intel 
Acer,15.6,8,128,Windows,7,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Acer,14,4,32,Windows,5.4,188,1920,1080,0,0,157.3505121,Celeron Processor,NVIDIA
LG,17,16,1024,Windows,3.64,1799.99,1920,1080,0,0,129.5827747,Intel Core i7,Intel 
Lenovo,15.6,4,64,Chrome OS,5.16,963.9260148,1920,1080,0,1,141.2119981,Intel Core i3,Intel 
LG,17,16,1024,Chrome OS,3.42,963.9260148,1920,1080,0,0,129.5827747,Intel Core i7,Intel 
Dell,14,32,2048,Windows,5,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,AMD
Acer,14,16,512,Windows,10.73,679.99,1920,1080,0,0,157.3505121,Intel Core i7,NVIDIA
Lenovo,14,16,512,Windows,4.6,963.9260148,1920,1080,0,0,157.3505121,Intel Core i7,Intel 
Lenovo,15.6,16,1024,Windows,7,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Acer,15.6,32,32,Chrome OS,4.4,299.98,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Lenovo,15.6,16,1024,Windows,4.96,810,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
Acer,15.6,4,128,Windows,4,315.99,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
Lenovo,15.6,16,1024,Windows,3.75,1179,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Dell,16,32,1024,Windows,8,963.9260148,1920,1200,0,0,141.509717,Intel Core i7,NVIDIA
Panasonic,15.4,8,240,Windows,7.5,570.01,1920,1200,0,0,147.0230826,Intel Core i5,Intel 
Acer,14,16,1024,Windows,2.65,1399.99,2560,1600,0,0,215.6338544,Intel Core i7,Intel 
Dell,15,32,1024,Others/Linux/Mac OS,4.37,2149,1920,1080,0,0,146.860478,Intel Core i7,Intel 
HP,15.6,16,512,Windows,4.08,1018,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,15.6,16,256,Windows,5.45,839.99,1920,1080,0,0,141.2119981,Intel Core i5,Intel 
ASUS,15.6,32,1024,Windows,10,819.99,1920,1080,1,0,141.2119981,AMD Processor,NVIDIA
Dell,16,16,1000,Windows,4.46,1116.99,1920,1080,0,0,137.6816981,Intel Core i7,NVIDIA
ASUS,16,16,2048,Windows,10,1449.99,2560,1600,1,0,188.6796226,Intel Core i9,NVIDIA
Dell,15.6,32,1024,Windows,8,963.9260148,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
HP,16,16,2048,Windows,7,1799,3072,1920,0,1,226.4155472,Intel Core i7,Intel 
MSI,17.3,16,512,Windows,5.4,1473.89,3840,2160,1,0,254.6713491,Intel Core i7,NVIDIA
Acer,15.6,8,128,Windows,3.64,299.99,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
ASUS,14,4,128,Chrome OS,5.16,249.99,1920,1080,0,0,157.3505121,Celeron Processor,Intel 
Acer,14,8,128,Chrome OS,3.42,399.99,1366,768,0,0,111.9352036,Pentium Processor,Intel 
Lenovo,14,8,512,Windows,5,674.99,1920,1080,0,1,157.3505121,AMD Processor,AMD
Acer,15.6,16,512,Windows,10.73,831.9,1920,1080,1,0,141.2119981,Intel Core i7,NVIDIA
HP,17.3,16,512,Windows,4.6,963.9260148,1600,900,0,1,106.1130621,Intel Core i7,Intel 
Lenovo,15.6,16,1024,Windows,7,963.9260148,1920,1080,0,1,141.2119981,Intel Core i7,Intel 
Acer,15.6,32,32,Chrome OS,4.4,299.98,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Lenovo,15.6,16,1024,Windows,4.96,810,1920,1080,1,0,141.2119981,Intel Core i5,Intel 
Acer,15.6,16,1024,Windows,8,963.9260148,1920,1080,0,0,141.2119981,AMD Processor,AMD
Dell,16,16,1024,Windows,8,963.9260148,1920,1200,0,1,141.509717,AMD Processor,AMD
Lenovo,15.6,8,256,Windows,4.07,420,1366,768,0,0,100.4546699,Intel Core i3,Intel 
Dell,17.3,32,256,Windows,6.65,963.9260148,3840,1080,0,0,230.577158,Intel Core i7,NVIDIA
ASUS,15.6,8,512,Windows,5.39,549.99,1920,1080,0,0,141.2119981,AMD Processor,Intel 
Acer,15.6,4,128,Windows,4,315.99,1920,1080,0,0,141.2119981,Intel Core i3,Intel 
Lenovo,15.6,8,64,Chrome OS,5.59,299.99,1920,1080,0,0,141.2119981,Celeron Processor,Intel 
Acer,16,32,1024,Windows,5.29,2999.99,2560,1600,1,0,188.6796226,Intel Core i9,Intel 
Lenovo,15.6,16,1024,Windows,3.75,1179,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Lenovo,15.6,16,512,Windows,7,999,1920,1080,0,0,141.2119981,Intel Core i7,Intel 
Dell,16,32,1024,Windows,8,963.9260148,1920,1200,0,0,141.509717,Intel Core i7,NVIDIA
