Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
ASUS,"ASUS VivoBook S14 S435 Laptop, 14” FHD Display, Intel Evo Platform, i7-1165G7 CPU, 8GB RAM, 512GB PCIe SSD, Windows 11 Home, AI Noise-Cancellation, Deep Green, S435EA-DH71-GR",14,1920 x 1080,Intel Core i7,8.0,512 GB,Intel Iris Xᵉ,Windows 11 Home,2.86,759.0
Dell,"Dell Latitude 7000 7330 13.3"" Touchscreen Rugged Notebook - Full HD - 1920 x 1080 - Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core) 2.60 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 512 GB SSD",13.3,1920 x 1080,Core i5,16.0,512 GB,Intel Iris Xe Graphics,Windows 11,5.11,2046.42
Acer,"Acer Nitro 17 Gaming Laptop | Ryzen 7 7735HS | RTX 4050 | 17.3"" FHD 165Hz IPS Display | 16GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6E | AN17-41-R8N5 Nitro Gen 2 Wired Gaming Keyboard",,,,,,,,,963.9260148199606
ASUS,2022 ASUS R565EA VivoBook Laptop 15.6” FHD Touchscreen Intel 11th Gen Dual-Core i3-1115G4 20GB DDR4 RAM 512GB PCIe SSD HDMI WIFI AC BT Backlit Keyboard Fingerprint USB C Windows 11 Pro w/ RE USB Drive,15.6,1920 x 1080,Core i3 Family,8.0,512 GB,AMD Radeon Graphics,Windows 11 Pro,3.97,963.9260148199606
MSI,"MSI Latest GE76 Raider Gaming Laptop | 17.3"" 144 Hz FHD Display | Intel 14-Core i9-12900H | 32GB DDR5 1TB SSD | NVIDIA RTX3060 | WiFi 6 | HDMI | RJ45 | Thunberbolt4 | Backlit KB RGB | DTS | Win10 Pro",17.3,1920x1080,Intel Core i9,32.0,1 TB,NVIDIA GeForce RTX 3060,Windows 10 Pro,6.0,2149.99
Dell,"Dell Latitude E5530 i3-3110M 15.6"" Notebook PC - 469-1943",15.6,1366 x 768,Core i3,4.0,320 GB,Intel HD Graphics 3000,Windows 7,9.0,963.9260148199606
MSI,"MSI GE63 Raider RGB-011 120Hz 3ms 94%NTSC Premium Gaming Laptop i7-8750H (6 cores) GTX 1060 6G, 16GB 256GB+1TB HDD, 15.6""",15.6,1920x1080,Core i7,16.0,1000 GB,NVIDIA GeForce GTX 1060,Windows 10 Home,5.51,963.9260148199606
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
MSI,"MSI GS66 Stealth 15.6"" QHD 240Hz 2.5ms Ultra Thin and Light Gaming Laptop Intel Core i7-11800H RTX3080 16GB 1TB NVMe SSD Win10PRO VR Ready",15.6,2560 x 1440,Core i7 Family,16.0,1 TB,NVIDIA GeForce RTX 3080,Windows 10 Pro,4.63,2866.34
HP,"HP Touchscreen 17.3"" HD+ Notebook, Intel Core i7-8550U Processor, 24GB Memory: 16GB Intel Optane + 8GB RAM, 2TB Hard Drive, Optical Drive, HD Webcam, Backlit Keyboard, HD Audio, Windows 10 Home Plus",17.3,,,8.0,2 TB,Intel UHD Graphics 620,Windows 10 Home,5.71,963.9260148199606
HP,"2022 Newest HP Laptop | 15.6"" FHD IPS Touchscreen | Intel 4-Core i7-1065G7 Processor | 32GB DDR4 RAM, 512GB NVMe SSD | Intel Iris Plus Graphics | WiFi | BT | Webcam | HDMI | Silver | Windows 10 Pro",15.6,1920 x 1080,Core i7 Family,32.0,512 GB,Intel UHD Graphics,Windows 10 Pro,3.75,963.9260148199606
SAMSUNG,"SAMSUNG 11.6"" Chromebook with Intel N3060 up to 2.48GHz, 4GB Memory, 16GB eMMC Flash Memory, Bluetooth 4.0, USB 3.0, HDMI, Webcam, Chrome Operating System, Black",11.6,1366 x 768,Intel Mobile CPU,4.0,32 GB,Intel HD Graphics 400,Chrome OS,2.4,158.0
HP,"HP Pavilion Gaming Laptop 17-inch, Intel Core i7, NVIDIA GeForce GTX 1660 Ti with Max-Q, 16 GB RAM, 256 GB SSD, Windows 10 Home (17-cd1030nr, Shadow Black)",17.3,1920 x 1080,Core i7,16.0,256 GB,NVIDIA GeForce GTX 1660Ti,Windows 10 Home,6.07,2299.0
Best 2 in 1 Laptop,"New Inspiron 16 2-in-1 i7620 16.0"" 4K UHD+ OLED Touch-Screen Laptop 12th Gen i7-1260P GeForce MX550 FP Reader Active Pen 1TB SSD|16GB RAM|Win 11 PRO",16,3840x2400,Core i7,16.0,1 TB,"GeForce MX550, 2 GB GDDR6",Windows 11 Pro,3.93,2399.0
HP,"HP Pavilion x360 Convertible 14-inch Laptop, 11th Generation Intel Core i5-1135G7 Processor & Acer Aspire 5 A515-56-36UT, 15.6"" Full HD Display, 11th Gen Intel Core i3-1115G4 Processor",15.6,,,4.0,256 GB,,Windows 11 Home,,963.9260148199606
HP,"2022 HP Pavilion 17 Laptop Computer, Intel Core i3-1115G4(Beat i5-8250U), 16GB RAM, 256GB PCIe SSD, 17.3 FHD IPS Screen, Wi-Fi, Webcam, Bluetooth, Long Battery Life, Windows 11, ROKC MP(Lastest Model)",13.7,1920 x 1080,Intel Core i3,16.0,256 GB,Intel UHD Graphics,"Windows 11 Home, Windows 11",6.56,589.99
ASUS,"ASUS Zenbook ux305ca 13.3 inch QHD Plus Touchscreen Laptop, 6th Gen Intel Core M, 8 GB RAM, 256 GB SSD",13,3200*1800,Core M 6Y30,8.0,256 GB,Intel HD,Windows 10,2.6,963.9260148199606
Lenovo,"Lenovo ThinkBook 15 G4 IAP 21DJ000VUS 15.6"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 8 GB On-Board Memory - 512",15.6,1920 x 1080,Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,5.64,1009.49
HP,"HP Envy X360 2-in-1 Touch Screen Laptop, 15.6"" FHD IPS Display, AMD 6-Core Ryzen 5 5625U (Beat i7-1265U), 32GB DDR4 RAM, 1TB PCIe SSD, USB-C, HDMI, WiFi 6, SD Card Reader, Backlit KB, Win 11 Pro",15.6,1920 x 1080,Ryzen 5,32.0,1 TB,Radeon Graphics,Windows 11 Pro,8.0,963.9260148199606
HP,"HP - OMEN 15-EK0013DX 15.6"" Gaming Laptop 10th Gen Core i7-10750H 16GB RAM- NVIDIA GeForce RTX 2060 - 512GB SSD + 32GB Optane 15.6” FHD 1920X1080-NON Touch Windows 10 Shadow Black",15.6,1920X1080,Corei7-10750H,16.0,512 GB,NVIDIA GeForce RTX 2060,Windows 10,5.4,1099.0
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
Acer,"Acer Aspire 3 15.6"" FHD IPS Screen Laptop - AMD 4-Core Ryzen 5 3500U - Radeon Vega 8 Graphics - 8GB RAM DDR4-256GB NVMe SSD - Full-Size Keyboard with NumPad - Windows 11 Pro - w/32GB USB Drive",15.6,1920 x 1080,Ryzen 5 3500U,8.0,256 GB,AMD Radeon RX Vega 8,Windows 11 Pro,8.0,963.9260148199606
Dell,"Dell Latest Vostro 7620 Business Laptop | 16"" FHD+ Display | Intel 14-Core i7-12700H | NVIDIA RTX 3050 | 16GB DDR5 512GB SSD | WiFi 6E | Thunderbolt4 | HDMI | RJ-45 | Backlit KB | FPR | Win 11 Pro",16,1920 x 1080,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3050 4GB DDR6,Windows 11 Pro,8.0,1399.0
Alienware,"Alienware M17 Gaming Laptop, 17.3"", FHD, Intel Core i7-8750H, NVIDIA RTX 2060 6GB, 256GB SSD + 1TB Storage, 16GB RAM",17.3,1920 x 1080,Core i7 8750H,16.0,1256GB,NVIDIA GeForce RTX 2060,Windows 10 Home,5.8,1489.0
ASUS,"ASUS (Renewed) Chromebook 14 C425TA 14"" FHD LED Laptop Computer, 8th Gen Intel Core m3-8100Y, 4GB RAM, 128GB eMMC, Online Class Ready, AC WiFi, Bluetooth, Chrome OS",14,1920x1080,Core_m,4.0,128 GB,Intel HD Graphics 615,Chrome OS,2.93,341.82
LENOVO TOPSELLER WORKSTATION,"Lenovo ThinkPad P16 Intel Core i7-12800HX, 16C, 16.0"" WUXGA (1920x1200) IPS, NVIDIA RTX A1000 4GB GDDR6, 32GB DDR5 RAM, 2TB NVMe SSD, Backlit KYB, Fingerprint Reader, Windows Pro",16,1920x1200,Core i7,32.0,,NVIDIA RTX A1000 4GB GDDR6,Windows 11 Pro,9.45,1802.79
Lenovo,"Lenovo V15 G3 ABA 82TV001QUS 15.6"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) 2.30 GHz - 8 GB Total RAM - 256 GB SSD - Business Black - Windows 11 Pro - AMD - Twisted",15.6,1920 x 1080,2.3 GHz,8.0,256 GB,AMD Radeon R5,Windows 11 Pro,1.0,689.95
Dell,"Dell Alienware X15 R1 Gaming Laptop (2021) | 15.6"" QHD | Core i9-2TB SSD - 32GB RAM - RTX 3080 | 8 Cores @ 4.9 GHz - 11th Gen CPU - 10GB GDDR6X Win 10 Pro",15.6,2560x1440 MP,Core i9,32.0,2000 GB,NVIDIA GeForce RTX 3080,Windows 10 Pro,5.0,963.9260148199606
Dell,"2019 Dell Inspiron 15 7000 Laptop: 8th Gen Core i5-8265U, 512GB Solid State Drive, 8GB RAM, 15.6"" Full HD IPS Display, Backlit Keyboard (Renewed)",15.6,1920 x 1080,Core i5,8.0,512 GB,Intel UHD 620 Graphics,Windows 10,12.0,499.0
Alienware,"New Alienware Area 51M Gaming Laptop, 17.3"" 300hz 3ms FHD Display, Intel Core i7-10700K, Nvidia GeForce RTX 2070 Super 8GB GDDR6, 1TB SSD, 16GB RAM, Lunar Light (AWARR2-7323WHT-PUS) (Renewed)",17.3,1920 x 1080,Core i7-10700K,16.0,1 TB,NVIDIA GeForce RTX 2070,Windows 10 Home,29.0,3999.0
Lenovo,"Lenovo ThinkBook 13s Business Notebook with 13.3"" WQXGA (2560x1600) Display, 11th Gen i7-1165G7 Processor, 16GB DDR4, 512GB SSD, Thunderbolt 4, WiFi 6, Backlit Keyboard, Intel Evo, and Windows 10 Pro",13.3,1900x1200,Intel Core i7-1165G7,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,2.77,589.99
Lenovo,"Lenovo ThinkPad X1 Yoga Gen 5 14-inch 4K UHD Touchscreen 1TB SSD, 10th Gen i7, 2-in-1 Laptop (16GB RAM, 4.9GHz i7-10610U, Fingerprint Reader, ThinkPad Pen, Windows 10 Pro) Iron Gray, 20UB000NUS",14,3840 x 2160,Core i7,16.0,1 TB,Intel,Windows 10 Pro,5.5,1299.0
HP,"HP Chromebook 11 G5 11.6"" Chromebook - Intel Celeron N3050 Dual-core (2 Core) 1.60 GHz",11.6,1366 x 768,Celeron N,2.0,,Intel HD Graphics 400,Chrome OS,2.51,161.99
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
Lenovo,"Lenovo ThinkBook 13s G4 ARB 21AS0014US 13.3"" Notebook - WUXGA - 1920 x 1200 - AMD Ryzen 5 6600U 2.90 GHz - 8 GB Total RAM - 256 GB SSD - AMD Chip - AMD - IEEE 802.11ax Wireless LAN Standard",13.3,1920 x 1200,2.9 GHz,8.0,256 GB,,Windows 10 Home,4.3,819.0
Dell,"Dell Latitude 14 7404 Rugged Extreme 14"" Touchscreen LED Notebook - Intel Core i7 i7-4650U 1.70 GHz - Black 462-5922",14,,Core i7,4.0,512 GB,Intel HD Graphics 5000,Windows 8,7.79,949.95
HP,"HP 14"" Touchscreen Home and Business Laptop Ryzen 3-3200U, 8GB RAM, 256GB M.2 SSD, Dual-Core up to 3.50 GHz, Vega 3 Graphics, RJ-45, USB-C, 4K Output HDMI, Bluetooth, Webcam, 1366x768, Windows 10 Pro",14,1366X768,Ryzen 3 2200U,8.0,256 GB,AMD Radeon Vega 3,Windows 10 Pro,3.24,963.9260148199606
ASUS,"ROG Strix G17 Gaming Laptop, 17.3"" FHD 144Hz Display, AMD Ryzen 7 4800H (Beat i9-10980HK), GeForce RTX 3060, 16B 3200MHz RAM, 1TB PCIe SSD, USB-C, HDMI, RJ45, WiFi 6, RGB KB, Win 10",17.3,,Ryzen 7 4800H,1.0,1 TB,NVIDIA GeForce RTX 3060,Windows 10,5.95,1019.99
HP,HP 15-f387wm 15.6 Touch AMD Quad-Core A8-7410 2.2GHz 4GB 500GB DVDRW Laptop,15.6,,AMD A8,4.0,500 GB,,Windows 10,5.72,963.9260148199606
MSI,"MSI Creator Z16P 16"" Professional Creator Laptop: Intel Core i7-12700H RTX 3080 32GB DDR5 1TB NVMe SSD, QHD+ 165hz 100% DCI-P3, Thunderbolt 4 w/ PD Charging, Win 11 Pro: Lunar Gray B12UHT-041",16,2560 x 1600,Core i7,32.0,1 TB,NVIDIA GeForce RTX 3080,Windows 11 Pro,8.58,2375.36
Dell,"Dell XPS 17 9710 Laptop (2021) | 17'' 4K Touch | Core i9 - 1TB SSD - 16GB RAM - RTX 3060 | 8 Cores @ 5 GHz - 11th Gen CPU - 12GB GDDR6 Win 10 Pro, Platinum Silver",17,3840x2400 MP,Core i9,16.0,1000 GB,NVIDIA GeForce RTX 3060,Windows 10 Pro,4.87,963.9260148199606
Lenovo,Lenovo Chromebook Flex 3 2-in-1 Convertible Laptop in Almond Intel Processor 64GB eMMC 4GB 11.6in IPS Touchscreen BT Webcam (Renewed),11.6,1366 x 768,Celeron N4020,4.0,64 GB,Intel,Chrome OS,4.24,169.99
HP,HP EliteBook Folio 9470m 14-Inch Laptop i7-3687U 8GB 256GB-SSD Windows 7 (Silver),14,1600 x 900,Core i7,8.0,256 GB,Intel HD Graphics 4000,Windows 8 Professional,1.0,144.98
HP,"New Spectre x360 2-in-1 13.5"" 3K2K OLED Ultra HD Touch-Screen Laptop 14-ea1023dx 11th Gen Intel Core i7-1195G7 Active Pen Plus Best Notebook Stylus Pen Light (2TB SSD|16GB RAM) Win 11 Pro",13.3,,Core i7,16.0,,,Windows 11 Home,2.78,1799.99
Lenovo,"Lenovo ThinkPad E14 Gen 4 21E3008BUS 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) - 16 GB Total RAM - 8 GB On-Board Memory - 512 GB SSD - Mineral",14,1920 x 1080,Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 11,5.25,939.93
MSI,MSI WS66 11UK FHD Mobile Workstation Intel Core i9-11900H Quadro RTX A3000 32GB RAM 1TB NVME SSD WIN10 Pro TPM2.0 Fingerprint 3 Year onsite Warranty,15.6,1920 x 1080,Core i9,32.0,1 TB,,Windows 10 Pro,4.63,4399.0
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6,1920x1080,Celeron P4500,8.0,64 GB,,Chrome OS,5.59,299.99
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3,3840 x 2160,Core i7 Family,16.0,512 GB,NVIDIA GeForce RTX 3060,Windows 10 Home,5.4,1473.89
HP,"HP Pavilion 15.6"" FHD AMD Ryzen 5 3500U AMD Radeon Vega 8 Graphics 8GB RAM 128GB SSD 1TB HDD Webcam Windows 10 Blue Laptop",15.6,,,8.0,1 TB,AMD Radeon Vega 8,Windows 10 Home,4.19,349.99
Dell,"Dell 2022 G15 15.6"" 120Hz FHD Gaming Laptop 8-Core AMD Ryzen 7 6800H 32GB DDR5 2TB NVMe SSD NVIDIA GeForce RTX 3050TI 4GB GDDR6 Webcam HDMI2.1 WiFi AX BT RJ-45 USB-C Backlit Keyboard Windows 10 Pro",15.6,1920x1080,Ryzen 7,32.0,2 TB,NVIDIA GeForce RTX 3050 Ti,Windows 10 Pro,5.39,963.9260148199606
Panasonic,"Panasonic Toughbook CF-53 MK4, i5-4310M 2.00GHz, 14 HD Touchscreen, 8GB, 480GB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD (Renewed)",14,1366 x 768,Core i5 4310U,8.0,480 GB,Intel HD Graphics 4400,Windows 10,5.6,550.0
ASUS,"ASUS Vivobook Pro 16X Laptop, 16” 16:10 Display, Intel Core i9-13980HX CPU, NVIDIA® GeForce® RTX™ 4070 GPU, 32GB RAM, 1TB SSD, Windows 11 Home, Earl Grey, K6604JI-AS99",16,2560 x 1600,Core i9,32.0,1 TB,,Windows 11 Home,10.6,2199.99
Dell,"Dell XPS 15 9500 Laptop, 15.6 UHD (3840 x 2400) Touchscreen, Intel Core 10th Gen i7-10750H, 64GB (2X32GB) RAM, 1TB SSD, NVIDIA GeForce GTX 1650 Ti, Windows 10 Pro (Renewed)",15.6,,Unknown,64.0,1 TB,NVIDIA GeForce GTX 1650,Windows 10,29.0,3399.0
Dell,"Dell Latitude Rugged 14 5430 Laptop (2022) | 14' FHD | Core i5 - 256GB SSD - 8GB RAM | 4 Cores @ 4.2 GHz - 11th Gen CPU Win 11 Pro (Renewed), Silver, 8GB | 256GB SSD",14,1920x1080 MP,Core i5,8.0,256 GB,Intel Integrated Graphics,Windows 11 Pro,7.93,1240.99
ASUS,"ASUS Chromebook Laptop- 15.6"" HD Anti-Glare NanoEdge-Display, Intel Dual Core Celeron N3350-Processor, 4GB-RAM, 64GB eMMC, 180 Degree-Hinge, Chrome OS- C523NA-BCLN6 Silver",15.6,1366 x 768,Celeron N3350,4.0,64 GB,Intel HD Graphics 500,Chrome OS,3.09,117.0
Dell,"Dell 2023 G15 15.6"" 120Hz FHD Gaming Laptop 8-Core Intel i7-11800H 64GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3050 4GB GDDR6 Webcam HDMI2.1 WiFi AX BT RJ-45 USB-C Backlit Keyboard Windows 11 Pro",15.6,1920x1080,Core i7 Family,64.0,2 TB,NVIDIA GeForce RTX 3050,Windows 11 Pro,5.37,1619.99
Dell,"Dell Alienware X14 Gaming Laptop (2022) | 14"" FHD | Core i7 - 1TB SSD - 16GB RAM - RTX 3050 | 14 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Home (Renewed)",14,1920x1080 MP,Core i7,16.0,1000 GB,NVIDIA GeForce RTX 3050,Windows 11 Home,8.0,1402.16
Dell,"Dell Alienware 17 R5 VR Ready 17.3"" LCD Gaming Notebook - Intel Core i7 (8th Gen) i7-8750H Hexa-core (6 Core) 2.20 GHz - 16 GB DDR4 SDRAM - 1 TB HHD - Windows 10 Home 64-bit (English) - 1920 x 10",17.3,1920 X 1080,Core i7,16.0,,NVIDIA GeForce RTX 2080 8GB GDDR6,Windows 10 Home,9.74,1499.95
Dell,"Dell Latitude 7000 7430 14"" Touchscreen Convertible 2 in 1 Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - Intel Evo Platform - 16 GB Total RAM - 16",14,1920 x 1080,Core i7,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.6,1869.8
Lenovo,"Lenovo IdeaPad 3 17.3"" Laptop: 10th Generation Core i5-10210U, 256GB SSD, 8GB RAM, 17.3"" Full HD IPS Display",17.3,,4.2 GHz,8.0,256 GB,,Windows,1.0,639.0
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14,1920 x 1080,Intel Core i3,12.0,512 GB,Intel,Windows 11,3.31,469.99
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6,1920x1080,Core i7,16.0,512 GB,NVIDIA GeForce RTX 3070,Windows 11 Home,4.96,1252.84
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14,1920x1080,Celeron N4020,4.0,128 GB,Intel UHD Graphics 600,Chrome OS,5.16,249.99
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14,1366x768,Pentium,8.0,128 GB,Intel UHD Graphics,Chrome OS,3.42,399.99
Lenovo,"Lenovo Legion 5 Gen 7 15.6"" QHD 165Hz (AMD 8-Core Ryzen 7 6800H (Beat i9-11900H), GeForce RTX 3060 6GB 140W, 64GB DDR5 RAM, 2TB PCIe SSD) RGB Backlit Gaming Laptop, WiFi 6E, 3D Nahimic, Win 11 Pro",15.6,2560 x 1440,Corei7-10750H,64.0,512 GB,NVIDIA GeForce RTX 3060,Windows 11 Pro,5.07,1449.99
ASUS,2022 ASUS VivoBook Laptop | 15.6 FHD Display | AMD 2-Core Ryzen3 3250U | Radeon Graphics | 8GB DDR4 128GB NVMe SSD | WiFi | BT | HDMI | USB-C | Backlit Keyboard | Fingerprint | Windows 10 Pro,15.6,1920 x 1080,Ryzen 3 3250U,8.0,128 GB,AMD Radeon Graphics,Windows 10 Pro,3.53,963.9260148199606
ASUS,"ASUS ZenBook Duo 14 UX482 14” FHD Touch Display, Intel Evo Platform, Core i7-1195G7, 8GB RAM, 512GB PCIe SSD, ScreenPad Plus, Windows 10 Home, Wifi 6E, Celestial Blue, UX482EAR-DB71T",14,1920 x 1080,Intel Core i7,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.64,1299.99
MSI,MSI WS66 11UK FHD Mobile Workstation Intel Core i9-11900H Quadro RTX A3000 32GB RAM 1TB NVME SSD WIN10 Pro TPM2.0 Fingerprint 3 Year onsite Warranty,15.6,1920 x 1080,Core i9,32.0,1 TB,,Windows 10 Pro,4.63,4399.0
HP,"HP Pavilion x360 Convertible Laptop Computer, 14"" Full HD Touchscreen Display, 12th Generation Intel Core Processor, Intel Iris Xe Graphics, 8 GB RAM, 1 TB SSD, Windows 11 Home OS (14-dy2010nr, 2022)",14,1920 x 1080,Core i5,8.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,5.0,749.99
LG,"LG Gram 14T90P - 14"" WUXGA (1920x1200) 2-in-1 Lightweight Touch Display Laptop, Intel evo with 11th gen Core i7 1165G7 CPU, 16GB RAM, 1TB SSD, 24.5 Hours Battery, Thunderbolt 4, Black - 2021",14,1920 x 1200,Core i7 Family,16.0,1 TB,,Windows 11 Home,2.8,1699.99
ASUS,"ASUS ProArt StudioBook Pro X Mobile Workstation Laptop, 17” FHD Narrow Bezel, Intel Xeon E-2276M, 64GB ECC DDR4, 4TB PCIe SSD, Nvidia Quadro RTX 5000, Windows 10 Pro, W730G5T-XH99, Star Grey",17,1920X1200,4.7 GHz,64.0,4 TB,NVIDIA® Quadro® RTX 5000,Windows 10 Pro,5.51,3699.99
Lenovo,"New Lenovo ideaPad 3i 15.6"" FHD (1920x1080) Laptop, Intel Pentium Gold 7505, 4GB DDR4 RAM,128GB NVMe M.2 SSD, Fingerprint Reader, HDMI, Bluetooth 5.0, Webcam,Windows 11",15.6,1920 x 1080,Pentium Other,4.0,128 GB,Intel UHD Graphics,Windows 10 S,3.74,249.95
Dell,"New Dell XPS 17 9700 Laptop, 17"" FHD+ InfinityEdge Display, Intel i7-10750H, GeForce GTX 1650Ti, 32GB RAM, 1TB SSD, IR Camera, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Thunderbolt, Win 10 Home",17,1920 x 1200,Core i7 Family,32.0,1 TB,NVIDIA GeForce GTX 1650 Ti,Windows 10,29.0,2199.99
Dell,"Dell Precision M2800 15.6"" LED Notebook - Intel Core i7 i7-4810MQ 2.80 GHz 462-5002",15.6,,Core i7,8.0,,Intel HD Graphics 4600,Windows 7 Professional,18.2,699.95
Lenovo,"Lenovo C340 2-in-1 (81T9000VUS) Chromebook, 15.6"" FHD Touch Display, Intel Core i3-8130U Upto 3.4GHz, 4GB RAM, 64GB eMMC, Wi-Fi, Bluetooth, Chrome OS",15.6,1920 x 1080,Core i3 8130U,4.0,,Intel UHD Graphics 620,Chrome OS,4.4,179.99
